#DESC MOVES-ready input file for RPD and RPV modes
#GRDNAME: METCRO_12US2_CRO12CONUS1        
#MCXREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MCXREF_2011eg_22aug2014_v0
#MFMREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MFMREF_2011eg_22aug2014_v0
#MODELING PERIOD :  2011001 - 2011365
#TEMP_BUFFER_BIN :    10.00
#PP_TEMP_INCREMENT    10
RefCounty,FuelMonth,TemperatureProfileID,RefMinT,RefMaxT,Temp1,Temp2,,,,,,,,,,,,Temp24
006001,    1,   M2011010045,     14.17,     97.17,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00,     50.00
006001,    1,   M2011010046,     14.17,     97.17,     13.66,     12.86,     12.14,     11.47,     10.89,     10.40,     10.00,     10.22,     12.61,     18.18,     24.54,     30.26,     34.78,     38.01,     39.79,     40.00,     38.36,     33.87,     28.08,     23.34,     19.92,     17.54,     15.81,     14.63
006001,    1,   M2011010047,     14.17,     97.17,     22.44,     21.91,     21.42,     20.98,     20.59,     20.27,     20.00,     20.15,     21.74,     25.45,     29.69,     33.50,     36.52,     38.67,     39.86,     40.00,     38.91,     35.91,     32.06,     28.89,     26.61,     25.03,     23.87,     23.09
006001,    1,   M2011010048,     14.17,     97.17,     31.22,     30.95,     30.71,     30.49,     30.30,     30.13,     30.00,     30.07,     30.87,     32.73,     34.85,     36.75,     38.26,     39.34,     39.93,     40.00,     39.45,     37.96,     36.03,     34.45,     33.31,     32.51,     31.94,     31.54
006001,    1,   M2011010049,     14.17,     97.17,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00,     40.00
006001,    1,   M2011010050,     14.17,     97.17,     12.44,     11.91,     11.42,     10.98,     10.59,     10.27,     10.00,     10.15,     11.74,     15.45,     19.69,     23.50,     26.52,     28.67,     29.86,     30.00,     28.91,     25.91,     22.06,     18.89,     16.61,     15.03,     13.87,     13.09
006001,    1,   M2011010051,     14.17,     97.17,     21.22,     20.95,     20.71,     20.49,     20.30,     20.13,     20.00,     20.07,     20.87,     22.73,     24.85,     26.75,     28.26,     29.34,     29.93,     30.00,     29.45,     27.96,     26.03,     24.45,     23.31,     22.51,     21.94,     21.54
006001,    1,   M2011010052,     14.17,     97.17,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00,     30.00
006001,    1,   M2011010053,     14.17,     97.17,     11.22,     10.95,     10.71,     10.49,     10.30,     10.13,     10.00,     10.07,     10.87,     12.73,     14.85,     16.75,     18.26,     19.34,     19.93,     20.00,     19.45,     17.96,     16.03,     14.45,     13.31,     12.51,     11.94,     11.54
006001,    1,   M2011010054,     14.17,     97.17,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00,     20.00
006001,    1,   M2011010055,     14.17,     97.17,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00,     10.00
006001,    7,   M2011070001,     26.12,    110.35,     29.33,     26.65,     24.54,     22.77,     21.23,     20.00,     22.01,     32.20,     48.46,     66.32,     83.01,     97.18,    108.29,    116.17,    120.00,    119.28,    113.67,    103.03,     86.94,     68.38,     53.65,     44.14,     37.73,     32.84
006001,    7,   M2011070002,     26.12,    110.35,     38.40,     35.99,     34.09,     32.49,     31.10,     30.00,     31.81,     40.98,     55.62,     71.69,     86.71,     99.46,    109.46,    116.56,    120.00,    119.35,    114.30,    104.73,     90.25,     73.54,     60.28,     51.72,     45.96,     41.55
006001,    7,   M2011070003,     26.12,    110.35,     47.47,     45.32,     43.63,     42.21,     40.98,     40.00,     41.61,     49.76,     62.77,     77.06,     90.41,    101.75,    110.63,    116.94,    120.00,    119.43,    114.94,    106.43,     93.55,     78.70,     66.92,     59.31,     54.18,     50.27
006001,    7,   M2011070004,     26.12,    110.35,     56.53,     54.66,     53.18,     51.94,     50.86,     50.00,     51.41,     58.54,     69.92,     82.43,     94.11,    104.03,    111.81,    117.32,    120.00,    119.50,    115.57,    108.12,     96.86,     83.87,     73.55,     66.90,     62.41,     58.99
006001,    7,   M2011070005,     26.12,    110.35,     65.60,     63.99,     62.73,     61.66,     60.74,     60.00,     61.21,     67.32,     77.08,     87.79,     97.80,    106.31,    112.98,    117.70,    120.00,    119.57,    116.20,    109.82,    100.17,     89.03,     80.19,     74.48,     70.64,     67.70
006001,    7,   M2011070006,     26.12,    110.35,     74.67,     73.33,     72.27,     71.38,     70.61,     70.00,     71.00,     76.10,     84.23,     93.16,    101.50,    108.59,    114.15,    118.09,    120.00,    119.64,    116.84,    111.52,    103.47,     94.19,     86.82,     82.07,     78.87,     76.42
006001,    7,   M2011070007,     26.12,    110.35,     83.73,     82.66,     81.82,     81.11,     80.49,     80.00,     80.80,     84.88,     91.39,     98.53,    105.20,    110.87,    115.32,    118.47,    120.00,    119.71,    117.47,    113.21,    106.78,     99.35,     93.46,     89.65,     87.09,     85.13
006001,    7,   M2011070008,     26.12,    110.35,     92.80,     92.00,     91.36,     90.83,     90.37,     90.00,     90.60,     93.66,     98.54,    103.90,    108.90,    113.15,    116.49,    118.85,    120.00,    119.78,    118.10,    114.91,    110.08,    104.51,    100.09,     97.24,     95.32,     93.85
006001,    7,   M2011070009,     26.12,    110.35,    101.87,    101.33,    100.91,    100.55,    100.25,    100.00,    100.40,    102.44,    105.69,    109.26,    112.60,    115.44,    117.66,    119.23,    120.00,    119.86,    118.73,    116.61,    113.39,    109.68,    106.73,    104.83,    103.55,    102.57
006001,    7,   M2011070010,     26.12,    110.35,    110.93,    110.67,    110.45,    110.28,    110.12,    110.00,    110.20,    111.22,    112.85,    114.63,    116.30,    117.72,    118.83,    119.62,    120.00,    119.93,    119.37,    118.30,    116.69,    114.84,    113.36,    112.41,    111.77,    111.28
006001,    7,   M2011070011,     26.12,    110.35,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00,    120.00
006001,    7,   M2011070012,     26.12,    110.35,     28.40,     25.99,     24.09,     22.49,     21.10,     20.00,     21.81,     30.98,     45.62,     61.69,     76.71,     89.46,     99.46,    106.56,    110.00,    109.35,    104.30,     94.73,     80.25,     63.54,     50.28,     41.72,     35.96,     31.55
006001,    7,   M2011070013,     26.12,    110.35,     37.47,     35.32,     33.63,     32.21,     30.98,     30.00,     31.61,     39.76,     52.77,     67.06,     80.41,     91.75,    100.63,    106.94,    110.00,    109.43,    104.94,     96.43,     83.55,     68.70,     56.92,     49.31,     44.18,     40.27
006001,    7,   M2011070014,     26.12,    110.35,     46.53,     44.66,     43.18,     41.94,     40.86,     40.00,     41.41,     48.54,     59.92,     72.43,     84.11,     94.03,    101.81,    107.32,    110.00,    109.50,    105.57,     98.12,     86.86,     73.87,     63.55,     56.90,     52.41,     48.99
006001,    7,   M2011070015,     26.12,    110.35,     55.60,     53.99,     52.73,     51.66,     50.74,     50.00,     51.21,     57.32,     67.08,     77.79,     87.80,     96.31,    102.98,    107.70,    110.00,    109.57,    106.20,     99.82,     90.17,     79.03,     70.19,     64.48,     60.64,     57.70
